timestamp,open,high,low,close,volume
2025-01-27 14:00:00,100440.0,102267.8,100050.0,101862.7,22935.871
2025-01-27 15:00:00,101862.7,102065.0,100800.0,101070.8,18132.159
2025-01-27 16:00:00,101070.8,101207.1,99502.0,99708.0,19450.604
2025-01-27 17:00:00,99708.0,100019.4,99013.4,99120.0,12982.119
2025-01-27 18:00:00,99120.1,99728.6,98820.6,99159.1,7982.808
2025-01-27 19:00:00,99159.1,99917.1,99144.3,99660.4,6739.761
2025-01-27 20:00:00,99660.3,101715.9,99548.9,101349.1,12759.566
2025-01-27 21:00:00,101349.1,102423.3,100905.0,101306.9,15359.477
2025-01-27 22:00:00,101306.8,101919.6,101217.6,101585.1,4089.441
2025-01-27 23:00:00,101585.1,102127.0,101585.1,102021.3,5956.592
2025-01-28 00:00:00,102021.3,102846.1,101727.8,101812.5,8504.01
2025-01-28 01:00:00,101812.5,101950.0,101319.6,101319.6,5374.235
2025-01-28 02:00:00,101319.7,102387.5,101263.0,102339.7,6337.549
2025-01-28 03:00:00,102339.7,102843.2,101976.3,102582.7,5750.234
2025-01-28 04:00:00,102582.7,103325.3,102541.0,102865.1,7648.24
2025-01-28 05:00:00,102865.1,103295.5,102753.7,102969.0,3932.274
2025-01-28 06:00:00,102969.1,103157.8,102558.0,102697.7,3690.239
2025-01-28 07:00:00,102697.6,103282.4,102473.3,102753.8,5677.141
2025-01-28 08:00:00,102754.3,102982.8,102556.1,102806.9,3670.795
2025-01-28 09:00:00,102806.9,102932.0,102352.3,102925.2,4274.855
2025-01-28 10:00:00,102925.1,103151.0,102553.5,102707.8,3796.655
2025-01-28 11:00:00,102707.8,102899.4,102518.0,102717.9,2410.598
2025-01-28 12:00:00,102717.9,102941.9,102400.0,102554.2,3566.766
2025-01-28 13:00:00,102554.2,102894.6,102422.2,102549.8,3167.91
2025-01-28 14:00:00,102549.7,102877.4,101770.5,102599.9,17367.693
2025-01-28 15:00:00,102600.0,103797.0,102443.8,102730.6,17712.447
2025-01-28 16:00:00,102730.6,102870.3,101850.0,102211.8,11332.929
2025-01-28 17:00:00,102211.8,103065.9,102170.3,102525.2,9048.729
2025-01-28 18:00:00,102525.3,103089.9,102123.9,102161.1,8192.323
2025-01-28 19:00:00,102161.0,102624.0,101778.0,102368.7,6720.676
2025-01-28 20:00:00,102368.7,102495.0,101195.2,101226.3,8239.896
2025-01-28 21:00:00,101226.3,101489.0,100240.2,100298.7,10624.425
2025-01-28 22:00:00,100298.7,101379.2,100235.0,101220.4,8205.542
2025-01-28 23:00:00,101220.4,101400.0,100700.0,101279.6,4671.1
2025-01-29 00:00:00,101279.7,101770.3,101269.7,101651.6,4797.692
2025-01-29 01:00:00,101651.6,101966.3,101422.2,101806.1,3718.573
2025-01-29 02:00:00,101806.0,102300.0,101650.0,101744.8,3752.32
2025-01-29 03:00:00,101744.9,102118.3,101725.5,101994.0,2656.453
2025-01-29 04:00:00,101994.1,102154.5,101908.5,101956.5,2065.063
2025-01-29 05:00:00,101956.5,102368.4,101933.6,102218.3,2269.07
2025-01-29 06:00:00,102218.3,102800.6,102187.5,102763.3,4522.397
2025-01-29 07:00:00,102763.2,102768.2,102417.4,102723.2,3872.373
2025-01-29 08:00:00,102723.2,103012.6,102644.1,102705.0,4329.903
2025-01-29 09:00:00,102705.0,102744.8,102258.4,102300.0,4454.092
2025-01-29 10:00:00,102300.0,102690.0,102153.8,102510.0,3107.374
2025-01-29 11:00:00,102510.0,102781.6,102374.4,102594.7,2246.334
2025-01-29 12:00:00,102594.7,102783.7,102158.0,102189.9,5232.823
2025-01-29 13:00:00,102189.9,102291.6,101652.0,101788.7,9158.936
2025-01-29 14:00:00,101788.7,102356.7,101526.8,101989.7,8186.987
2025-01-29 15:00:00,101990.2,102481.6,101737.0,101934.2,6148.61
2025-01-29 16:00:00,101934.2,102129.9,101633.4,102057.4,4091.449
2025-01-29 17:00:00,102057.3,102753.0,101943.1,102362.8,6560.52
2025-01-29 18:00:00,102363.6,102980.3,101929.4,102807.7,8396.075
2025-01-29 19:00:00,102807.7,103997.0,101365.0,103550.5,39034.46
2025-01-29 20:00:00,103550.6,104755.0,102791.0,104155.5,22814.824
2025-01-29 21:00:00,104155.4,104356.2,103669.1,103681.7,9291.353
2025-01-29 22:00:00,103681.7,103975.0,103350.0,103440.0,4310.246
2025-01-29 23:00:00,103440.1,104303.0,103414.2,103698.2,4972.025
2025-01-30 00:00:00,103698.1,104082.8,103224.5,103978.3,4780.524
2025-01-30 01:00:00,103978.3,104533.3,103880.0,104221.9,4883.966
2025-01-30 02:00:00,104221.9,104647.5,103944.9,104644.1,5060.964
2025-01-30 03:00:00,104644.0,105287.9,104461.5,105155.7,8410.51
2025-01-30 04:00:00,105155.6,105564.5,104800.0,105432.3,6965.47
2025-01-30 05:00:00,105432.3,105477.9,104992.7,105343.1,5445.319
2025-01-30 06:00:00,105343.1,105540.2,105115.0,105140.1,3733.9
2025-01-30 07:00:00,105140.1,105309.3,104762.9,105085.1,5744.668
2025-01-30 08:00:00,105085.2,105294.2,104879.3,105010.0,3218.727
2025-01-30 09:00:00,105010.0,105514.2,104972.3,105369.2,3722.073
2025-01-30 10:00:00,105369.1,105369.2,105059.3,105298.7,2900.435
2025-01-30 11:00:00,105298.7,105357.1,105024.3,105251.9,2446.913
2025-01-30 12:00:00,105251.9,105279.4,104813.8,104976.4,3228.547
2025-01-30 13:00:00,104976.3,105329.7,104787.2,104835.0,5387.802
2025-01-30 14:00:00,104835.0,106294.7,104607.2,105879.8,18710.9
2025-01-30 15:00:00,105879.8,106450.0,105333.0,105519.4,14418.688
2025-01-30 16:00:00,105519.4,105960.0,105402.3,105657.3,4569.701
2025-01-30 17:00:00,105657.4,105657.4,104850.0,105240.1,7463.876
2025-01-30 18:00:00,105240.1,105537.6,104704.1,105523.4,6218.402
2025-01-30 19:00:00,105523.4,105732.7,105170.5,105659.8,3636.089
2025-01-30 20:00:00,105659.9,105767.1,104768.0,104836.2,8709.32
2025-01-30 21:00:00,104836.3,105165.8,104737.0,104996.4,3091.316
2025-01-30 22:00:00,104996.4,105300.5,104923.0,105041.9,1302.634
2025-01-30 23:00:00,105041.9,105213.5,104628.3,104676.9,2916.656
2025-01-31 00:00:00,104676.9,104982.2,104356.1,104844.6,5641.434
2025-01-31 01:00:00,104844.6,104871.3,104362.0,104693.3,3146.051
2025-01-31 02:00:00,104693.4,104820.0,104204.5,104300.1,3909.022
2025-01-31 03:00:00,104300.0,104346.1,103880.0,104286.7,6899.153
2025-01-31 04:00:00,104286.6,104522.7,103926.4,103977.7,3580.472
2025-01-31 05:00:00,103977.8,104450.0,103970.7,104274.8,2740.542
2025-01-31 06:00:00,104274.7,104710.0,104250.6,104468.1,3109.419
2025-01-31 07:00:00,104468.1,104776.4,103982.3,104160.1,5858.806
2025-01-31 08:00:00,104160.0,104330.4,103982.9,103990.1,4387.29
2025-01-31 09:00:00,103990.1,104299.7,103888.6,104221.9,3036.23
2025-01-31 10:00:00,104221.9,104408.2,104037.9,104249.0,1891.851
2025-01-31 11:00:00,104249.1,104821.8,104249.0,104691.9,5474.033
2025-01-31 12:00:00,104692.0,104890.0,104492.2,104665.3,3983.194
2025-01-31 13:00:00,104665.2,104989.6,104510.7,104631.6,5055.353
2025-01-31 14:00:00,104631.6,104824.6,104050.0,104407.5,7253.396
2025-01-31 15:00:00,104408.2,106000.0,104408.1,105407.0,20028.001
2025-01-31 16:00:00,105406.9,105537.0,104653.1,105041.6,10023.187
2025-01-31 17:00:00,105041.5,105051.2,104450.0,104538.9,5280.087
2025-01-31 18:00:00,104538.9,104786.8,102562.1,102600.1,23197.236
2025-01-31 19:00:00,102600.0,102979.0,102100.0,102275.8,15609.92
2025-01-31 20:00:00,102275.7,102300.0,101562.1,101647.5,17066.361
2025-01-31 21:00:00,101647.5,102111.0,101509.0,102099.9,7539.295
2025-01-31 22:00:00,102100.0,102443.9,101867.7,102212.9,4744.407
2025-01-31 23:00:00,102212.8,102390.5,101900.5,102379.7,2783.077
2025-02-01 00:00:00,102379.8,102538.7,102160.3,102450.2,3437.77
2025-02-01 01:00:00,102450.2,102727.7,102410.0,102521.2,2968.827
2025-02-01 02:00:00,102521.1,102734.9,102333.0,102407.0,2501.729
2025-02-01 03:00:00,102406.6,102465.1,102131.0,102203.9,2353.072
2025-02-01 04:00:00,102203.8,102444.0,102058.8,102271.1,2859.106
2025-02-01 05:00:00,102271.0,102543.0,102190.1,102445.0,1574.139
2025-02-01 06:00:00,102445.0,102533.1,102126.1,102366.8,1549.815
2025-02-01 07:00:00,102366.7,102444.9,102108.1,102127.0,1702.876
2025-02-01 08:00:00,102127.0,102242.3,101780.1,101975.9,3935.165
2025-02-01 09:00:00,101975.9,101980.1,101344.0,101639.0,6750.1
2025-02-01 10:00:00,101639.0,101936.7,101581.9,101597.6,4261.282
2025-02-01 11:00:00,101597.5,102020.0,101597.5,101980.1,2773.408
2025-02-01 12:00:00,101980.0,102297.0,101956.4,102229.2,3207.088
2025-02-01 13:00:00,102229.3,102244.6,101774.9,101833.4,3022.321
2025-02-01 14:00:00,101833.8,102130.0,101770.0,101779.3,2984.169
2025-02-01 15:00:00,101779.3,102187.9,101680.0,102031.5,3851.878
2025-02-01 16:00:00,102031.6,102185.2,101826.8,101860.0,1975.335
2025-02-01 17:00:00,101860.0,102250.0,101856.8,102219.0,3160.278
2025-02-01 18:00:00,102219.0,102238.1,101923.0,101958.3,1668.14
2025-02-01 19:00:00,101958.2,101990.0,101392.9,101620.1,5547.524
2025-02-01 20:00:00,101620.1,101620.1,100889.0,101295.5,9869.46
2025-02-01 21:00:00,101295.4,101544.2,100949.4,101149.9,4598.252
2025-02-01 22:00:00,101149.9,101387.8,100437.6,100615.1,7094.899
2025-02-01 23:00:00,100615.1,100845.5,100215.0,100603.6,7216.458
2025-02-02 00:00:00,100603.6,101248.9,100452.9,101208.6,4946.967
2025-02-02 01:00:00,101208.7,101426.0,101119.0,101214.6,2801.904
2025-02-02 02:00:00,101214.6,101238.7,100368.9,100401.4,4644.218
2025-02-02 03:00:00,100401.4,100725.7,99111.0,99160.8,19668.97
2025-02-02 04:00:00,99160.8,99826.8,98989.0,99490.1,9546.752
2025-02-02 05:00:00,99490.1,100300.0,99441.0,100211.9,5375.384
2025-02-02 06:00:00,100212.0,100470.1,100058.4,100227.7,4052.933
2025-02-02 07:00:00,100227.7,100233.5,99560.3,99586.2,5513.377
2025-02-02 08:00:00,99586.2,100071.0,99288.0,99782.0,5383.391
2025-02-02 09:00:00,99782.1,99824.4,99295.0,99639.9,4687.191
2025-02-02 10:00:00,99640.0,99640.1,99200.0,99370.3,4763.702
2025-02-02 11:00:00,99370.4,99550.6,98550.0,98811.6,10622.145
2025-02-02 12:00:00,98811.5,99115.7,98100.0,98124.4,10671.996
2025-02-02 13:00:00,98124.5,98789.3,98112.0,98750.0,8012.861
2025-02-02 14:00:00,98750.1,99384.5,98660.0,99158.2,8951.799
2025-02-02 15:00:00,99158.2,99365.5,98670.0,99298.6,6275.997
2025-02-02 16:00:00,99298.6,99319.0,98046.9,98222.2,9958.321
2025-02-02 17:00:00,98222.3,98588.8,96927.9,97203.3,23236.342
2025-02-02 18:00:00,97204.0,97893.4,96750.1,97050.5,17050.568
2025-02-02 19:00:00,97050.5,98667.2,96759.1,98232.0,16978.233
2025-02-02 20:00:00,98232.0,98594.9,97618.2,97759.1,6297.099
2025-02-02 21:00:00,97759.0,97947.4,96520.0,96998.8,11530.041
2025-02-02 22:00:00,96999.0,97999.0,96029.6,97971.6,15335.292
2025-02-02 23:00:00,97971.6,97985.8,96500.0,97664.5,16629.21
2025-02-03 00:00:00,97664.5,97748.0,95325.6,96464.6,34075.578
2025-02-03 01:00:00,96464.5,96875.7,91800.1,93408.4,64589.659
2025-02-03 02:00:00,93408.4,94983.2,91130.3,93539.1,54384.586
2025-02-03 03:00:00,93539.2,94645.4,93400.0,94001.6,15604.173
2025-02-03 04:00:00,94001.6,94461.0,92595.7,92765.2,13434.797
2025-02-03 05:00:00,92765.2,94249.5,92739.1,94171.9,8968.238
2025-02-03 06:00:00,94171.9,94578.5,93605.1,93872.7,8849.074
2025-02-03 07:00:00,93872.7,95373.1,93805.7,95271.1,9229.347
2025-02-03 08:00:00,95271.1,95582.9,94793.8,95281.5,11128.222
2025-02-03 09:00:00,95281.6,95891.9,95180.0,95227.2,11061.527
2025-02-03 10:00:00,95227.2,95693.0,94716.5,95669.0,8663.022
2025-02-03 11:00:00,95668.9,95676.0,94905.3,95070.8,5241.941
2025-02-03 12:00:00,95070.9,95585.0,94731.0,94731.0,7568.378
2025-02-03 13:00:00,94731.0,95360.6,94336.2,94615.5,10740.954
2025-02-03 14:00:00,94615.5,96680.0,94111.0,96540.3,30199.725
2025-02-03 15:00:00,96540.3,99501.4,96133.0,98802.7,43319.281
2025-02-03 16:00:00,98802.8,99007.0,98119.6,98508.5,18406.009
2025-02-03 17:00:00,98508.5,99278.1,97993.3,99150.1,15895.239
2025-02-03 18:00:00,99150.0,99900.2,98877.7,99773.0,16077.381
2025-02-03 19:00:00,99772.9,101832.0,99521.4,101831.9,23519.976
2025-02-03 20:00:00,101831.9,101900.0,100946.7,101034.5,17575.287
2025-02-03 21:00:00,101034.6,101923.0,100861.0,101741.8,9949.553
2025-02-03 22:00:00,101743.3,102456.0,101435.5,101648.5,11503.809
2025-02-03 23:00:00,101648.4,101785.3,101210.5,101293.7,5102.278
2025-02-04 00:00:00,101293.6,101618.8,101001.0,101026.4,5651.544
2025-02-04 01:00:00,101026.3,101729.3,100700.0,101340.4,7816.969
2025-02-04 02:00:00,101340.3,101392.7,100760.2,100811.4,3730.481
2025-02-04 03:00:00,100811.4,101000.0,100500.1,100597.1,4477.349
2025-02-04 04:00:00,100597.2,100736.3,99951.7,100008.5,8183.448
2025-02-04 05:00:00,100008.6,100055.1,98183.0,98818.3,26659.89
2025-02-04 06:00:00,98818.3,99591.7,98774.2,99318.9,9711.409
2025-02-04 07:00:00,99319.0,99436.0,98274.2,98405.1,7462.254
2025-02-04 08:00:00,98405.1,98686.9,97792.8,98245.0,10883.558
2025-02-04 09:00:00,98244.9,98771.3,98209.0,98307.7,5308.946
2025-02-04 10:00:00,98307.6,98933.3,98301.5,98742.0,4731.145
2025-02-04 11:00:00,98742.0,99387.0,98702.3,98924.0,8802.881
2025-02-04 12:00:00,98924.1,99767.0,98924.1,99326.0,7197.702
2025-02-04 13:00:00,99325.9,99508.0,98911.7,98967.6,5667.471
2025-02-04 14:00:00,98967.5,100371.0,98536.0,99942.9,21611.144
2025-02-04 15:00:00,99942.9,100195.7,98215.7,99310.6,20696.616
2025-02-04 16:00:00,99310.5,99915.2,99000.0,99020.5,7948.439
2025-02-04 17:00:00,99020.6,99588.2,98800.0,99143.8,7229.335
2025-02-04 18:00:00,99143.7,99555.0,98739.8,99374.4,4613.301
2025-02-04 19:00:00,99374.4,100743.6,98724.1,98811.8,18993.852
2025-02-04 20:00:00,98812.0,99400.0,97907.1,98596.6,23478.698
2025-02-04 21:00:00,98597.1,98616.8,96351.0,96456.5,22436.589
2025-02-04 22:00:00,96456.5,97899.0,96100.0,97639.7,13422.132
2025-02-04 23:00:00,97639.7,98188.1,97425.2,97709.9,6031.05
2025-02-05 00:00:00,97710.0,98360.0,97656.1,98213.0,4662.237
2025-02-05 01:00:00,98213.0,98914.4,97632.9,97809.0,7688.263
2025-02-05 02:00:00,97809.0,98150.0,97069.0,97933.3,11275.809
2025-02-05 03:00:00,97933.3,98278.1,97727.1,97989.5,3062.703
2025-02-05 04:00:00,97989.5,98300.0,97857.5,98000.0,2410.152
2025-02-05 05:00:00,97999.9,98285.0,97622.6,98107.1,4319.077
2025-02-05 06:00:00,98107.1,98190.0,97518.5,97618.3,4948.128
2025-02-05 07:00:00,97618.3,97931.8,97320.0,97814.9,6207.588
2025-02-05 08:00:00,97814.9,97994.0,97521.4,97573.4,2991.988
2025-02-05 09:00:00,97573.5,97920.0,97206.0,97371.3,3988.658
2025-02-05 10:00:00,97371.2,97992.1,97324.4,97691.8,3415.928
2025-02-05 11:00:00,97691.7,98178.0,97666.0,98161.7,5072.202
2025-02-05 12:00:00,98161.7,98678.0,97950.0,98018.4,8301.365
2025-02-05 13:00:00,98018.4,98651.8,97906.1,98527.4,6068.106
2025-02-05 14:00:00,98527.4,99124.2,98073.3,98250.8,10006.452
2025-02-05 15:00:00,98250.8,98529.7,97709.9,98063.3,9673.056
2025-02-05 16:00:00,98063.3,98262.3,97269.1,97936.9,10058.876
2025-02-05 17:00:00,97937.0,98220.0,97293.1,97501.5,6736.804
2025-02-05 18:00:00,97501.6,97654.7,96458.0,96680.0,10227.749
2025-02-05 19:00:00,96680.1,97467.9,96442.1,97327.1,6396.058
2025-02-05 20:00:00,97327.2,97662.6,96824.8,97270.1,6576.998
2025-02-05 21:00:00,97270.1,97495.6,96713.3,96884.1,4472.914
2025-02-05 22:00:00,96884.1,97018.9,96220.1,96412.9,7088.594
2025-02-05 23:00:00,96413.0,96823.0,96106.1,96553.2,5729.961
2025-02-06 00:00:00,96553.2,96954.5,96373.4,96777.1,5592.078
2025-02-06 01:00:00,96777.1,97185.9,96584.5,97116.1,4084.486
2025-02-06 02:00:00,97116.0,97419.3,97041.0,97313.7,2647.788
2025-02-06 03:00:00,97313.6,97460.0,97024.9,97305.6,2434.079
2025-02-06 04:00:00,97305.6,97800.0,97215.2,97573.1,3435.599
2025-02-06 05:00:00,97573.0,97843.2,97541.6,97775.2,2117.723
2025-02-06 06:00:00,97775.2,98390.5,97640.7,98333.0,5605.226
2025-02-06 07:00:00,98333.0,98333.0,97960.0,98164.9,4366.482
2025-02-06 08:00:00,98164.9,98289.9,97880.0,98089.9,3350.478
2025-02-06 09:00:00,98090.0,98699.9,98060.1,98566.4,6485.496
2025-02-06 10:00:00,98566.4,99033.6,98566.4,98980.1,6339.478
2025-02-06 11:00:00,98980.0,99093.0,98351.7,98826.3,8437.018
2025-02-06 12:00:00,98826.3,99019.9,98252.3,98314.1,6358.924
2025-02-06 13:00:00,98314.1,98745.6,98122.0,98563.5,7390.254
2025-02-06 14:00:00,98563.5,98922.1,97712.7,97797.1,13356.868
2025-02-06 15:00:00,97797.1,98025.4,96866.9,97285.6,15318.114
2025-02-06 16:00:00,97285.7,97500.0,96337.2,96542.5,12526.7
2025-02-06 17:00:00,96542.5,97154.2,96330.0,96662.7,9224.118
2025-02-06 18:00:00,96662.7,96797.1,95811.1,96274.1,11528.503
2025-02-06 19:00:00,96274.1,96883.1,95613.5,95946.1,9953.509
2025-02-06 20:00:00,95946.0,97041.4,95736.0,96884.2,7166.574
2025-02-06 21:00:00,96884.2,96913.2,96050.4,96780.0,6014.969
2025-02-06 22:00:00,96779.9,96923.0,96036.0,96923.0,4223.16
2025-02-06 23:00:00,96923.0,96923.0,96161.1,96515.1,3563.389
2025-02-07 00:00:00,96515.0,96896.7,96358.3,96460.9,3996.828
2025-02-07 01:00:00,96460.9,97805.8,96456.2,97350.9,5440.99
2025-02-07 02:00:00,97350.8,97586.0,97021.3,97534.2,4760.42
2025-02-07 03:00:00,97534.2,97727.7,97200.0,97410.2,2414.032
2025-02-07 04:00:00,97410.2,97835.0,97340.0,97383.0,3554.136
2025-02-07 05:00:00,97383.1,97500.0,97099.6,97305.9,2698.123
2025-02-07 06:00:00,97305.9,97327.6,96536.5,96714.2,6777.922
2025-02-07 07:00:00,96714.2,97182.5,96600.0,96705.1,4716.255
2025-02-07 08:00:00,96705.0,97233.0,96566.3,96980.0,4108.986
2025-02-07 09:00:00,96979.9,97349.9,96979.9,97239.8,3175.756
2025-02-07 10:00:00,97239.8,97450.0,97198.8,97220.0,2639.951
2025-02-07 11:00:00,97219.9,97722.3,97219.9,97703.8,4744.828
2025-02-07 12:00:00,97703.8,97984.0,97448.8,97917.3,5943.96
2025-02-07 13:00:00,97918.6,98815.6,97150.0,98787.9,23442.156
2025-02-07 14:00:00,98787.4,100112.4,98639.0,99672.7,28272.003
2025-02-07 15:00:00,99672.6,99673.3,97551.0,98257.1,40869.356
2025-02-07 16:00:00,98257.1,98535.5,97611.0,97789.1,16753.642
2025-02-07 17:00:00,97789.2,98130.8,97100.0,97378.0,11235.693
2025-02-07 18:00:00,97378.0,98328.3,97248.2,97700.0,7122.175
2025-02-07 19:00:00,97699.9,97788.1,96817.0,96840.1,9959.335
2025-02-07 20:00:00,96840.0,96885.6,95555.0,95717.5,14812.091
2025-02-07 21:00:00,95717.6,96107.2,95625.6,95966.1,6606.954
2025-02-07 22:00:00,95966.2,96058.0,95568.0,96014.3,4191.508
2025-02-07 23:00:00,96014.2,96478.5,95811.5,96454.5,5136.529
2025-02-08 00:00:00,96454.5,96812.9,96288.0,96613.1,4470.533
2025-02-08 01:00:00,96613.1,96733.3,96319.1,96479.2,2703.502
2025-02-08 02:00:00,96479.2,96785.7,96360.0,96715.4,2383.332
2025-02-08 03:00:00,96715.4,96850.0,96497.3,96660.0,2869.089
2025-02-08 04:00:00,96660.0,96660.1,96168.8,96266.8,2944.815
2025-02-08 05:00:00,96266.7,96323.0,96008.7,96165.0,3162.008
2025-02-08 06:00:00,96164.9,96183.8,95835.8,95951.4,2826.203
2025-02-08 07:00:00,95951.3,96249.9,95714.4,96153.4,4222.138
2025-02-08 08:00:00,96153.4,96248.3,95834.0,95844.1,3024.583
2025-02-08 09:00:00,95844.1,96157.4,95844.1,96123.2,1937.354
2025-02-08 10:00:00,96123.3,96245.3,95956.4,96001.6,2390.612
2025-02-08 11:00:00,96001.6,96085.7,95805.0,96074.1,2534.536
2025-02-08 12:00:00,96074.0,96218.1,95863.1,96017.5,2938.98
2025-02-08 13:00:00,96017.4,96466.0,95956.7,96200.1,3760.969
2025-02-08 14:00:00,96200.0,96336.7,95890.9,96062.3,3199.202
2025-02-08 15:00:00,96062.3,96169.2,95600.0,95798.0,4940.85
2025-02-08 16:00:00,95798.0,96099.0,95685.6,96082.8,4030.079
